"age","gender","married","has_children","home_country","home_city","home_airport","sign_up_date","user_id","num_clicks","user_visit_frequency","avg_session_duration","session_duration_total","days_since_last_session","membership_days","bounce_rate","avg_click_rate","repeat_booking_count","num_flights","avg_num_bags","num_seats_booked","avg_km_flown","time_after_booking_days","flight_booking_rate","hotel_booking_rate","flight_discount_effectiveness","hotel_discount_effectiveness","money_spend_hotel","total_spent","customer_value","travel_type","user_perks"
"58","F","false","true","canada","quebec","YQB","2023-03-14","660959","136","8","128.50","1028","576 days 02:24:00","700","0.25","7.82","0","0","","","","","0.00","0.00","0","0","0.00","","No_trips_booked","Local","30% off first travel"
"69","F","false","false","usa","santa ana","SNA","2023-03-14","661614","78","8","72.00","576","589 days 01:16:00","700","0.38","8.18","1","0","","","","","0.00","0.13","0","0","2376.00","","low_value_Customer","Local","Free Meal"
"36","F","false","false","usa","chicago","UGN","2023-03-14","661639","124","8","116.00","928","582 days 10:27:00","700","0.13","8.09","1","2","0.00","1.00","2241.82","8.00","0.13","0.13","0","0","424.00","1358.38","low_value_Customer","Solo","10% Discount on next trip"
"40","F","false","false","usa","orlando","ORL","2023-03-14","661697","118","8","110.88","887","590 days 10:45:00","700","0.25","7.93","2","4","0.50","2.00","1463.45","5.00","0.25","0.25","0","0","1100.00","5208.16","low_value_Customer","Couple","Free hotel night"
"33","F","true","true","usa","stockton","SCK","2023-03-14","661930","97","8","89.38","715","631 days 11:07:00","700","0.13","8.07","1","0","","","","","0.00","0.13","0","0","2135.00","","low_value_Customer","Local","Free Meal"
"43","F","true","false","usa","denver","DEN","2023-03-14","662010","133","8","123.13","985","615 days 09:28:00","700","0.13","8.11","4","8","0.50","1.75","1724.99","5.75","0.50","0.50","1","0","4031.00","21137.80","high_value_Customer","Local","Free Meal"
"42","F","false","false","usa","kansas city","MCI","2023-03-14","662535","52","8","48.38","387","582 days 04:14:00","700","0.63","7.99","1","2","1.00","1.00","659.92","8.00","0.13","0.13","0","0","238.00","470.98","low_value_Customer","Business","Free Priority Boarding"
"20","F","false","false","usa","nashville","BNA","2023-03-14","662596","130","7","138.43","969","576 days 04:15:00","700","0.71","8.04","2","2","1.00","1.00","1262.67","4.00","0.14","0.14","0","0","2880.00","3332.18","low_value_Customer","Solo","10% Discount on next trip"
"49","F","true","true","usa","dallas","DAL","2023-03-14","662750","60","9","49.33","444","578 days 02:25:00","700","0.56","8.13","0","0","","","","","0.00","0.00","0","0","0.00","","No_trips_booked","Local","30% off first travel"
"41","M","true","false","usa","houston","HOU","2023-03-14","663017","139","9","114.44","1030","588 days 01:33:00","700","0.11","8.12","4","8","1.00","1.50","1965.48","6.50","0.44","0.44","1","1","3784.35","21699.31","high_value_Customer","Local","Free Meal"
"43","M","false","true","usa","houston","EFD","2023-03-15","663376","96","8","89.63","717","601 days 05:53:00","699","0.38","7.96","1","2","0.00","1.00","1655.68","4.00","0.13","0.13","0","0","144.00","759.64","low_value_Customer","Business","Free Priority Boarding"
"42","F","false","false","usa","san antonio","SKF","2023-03-15","663565","104","8","97.25","778","634 days 04:00:00","699","0.13","8.02","4","6","0.67","1.33","2256.90","6.00","0.38","0.50","1","0","15824.00","24498.92","high_value_Customer","Local","Free Meal"
"36","F","false","false","usa","new york","JFK","2023-03-15","664084","109","8","101.25","810","604 days 02:26:00","699","0.25","7.99","1","2","1.00","1.00","1060.95","10.00","0.13","0.13","0","0","218.00","616.64","low_value_Customer","Business","Free Priority Boarding"
"57","F","true","false","usa","st. petersburg","SPG","2023-03-15","664119","81","8","75.63","605","587 days 06:18:00","699","0.38","8.04","1","0","","","","","0.00","0.13","0","1","1893.60","","low_value_Customer","Local","Free Meal"
"43","F","false","false","usa","columbus","LCK","2023-03-15","664401","113","7","119.71","838","649 days 15:18:00","699","0.43","8.02","3","6","0.00","1.00","7352.36","88.33","0.43","0.43","1","1","2188.80","17145.60","high_value_Customer","Solo","10% Discount on next trip"
"54","F","true","true","canada","montreal","YHU","2023-03-15","664405","198","7","209.57","1467","601 days 07:25:00","699","0.43","7.76","2","4","0.00","1.00","2207.85","5.50","0.29","0.29","0","1","295.95","3139.03","low_value_Customer","Business","Free Priority Boarding"
"60","F","true","false","usa","memphis","MEM","2023-03-15","664617","172","8","162.50","1300","575 days 04:04:00","699","0.13","7.88","4","2","0.00","1.00","2591.18","5.00","0.13","0.50","0","0","4556.00","5513.54","low_value_Customer","Solo","10% Discount on next trip"
"31","F","false","false","usa","chicago","ORD","2023-03-15","664663","124","9","102.33","921","580 days 08:18:00","699","0.33","8.06","5","8","1.00","1.00","834.26","8.75","0.44","0.56","2","2","2777.80","7901.16","low_value_Customer","Solo","10% Discount on next trip"
"50","F","true","false","usa","houston","EFD","2023-03-15","664998","89","8","82.13","657","629 days 08:28:00","699","0.38","8.18","2","4","1.00","2.00","1615.29","9.50","0.25","0.13","1","0","240.00","4369.64","low_value_Customer","Couple","Free hotel night"
"40","F","false","false","usa","new york","LGA","2023-03-15","665329","127","9","105.56","950","572 days 03:30:00","699","0.33","8.03","3","6","0.00","1.67","1888.81","6.00","0.33","0.33","0","1","1003.00","11196.76","low_value_Customer","Local","Free Meal"
"47","F","true","false","usa","long beach","LGB","2023-03-15","665397","98","8","91.50","732","585 days 06:15:00","699","0.38","7.99","2","4","0.00","1.00","1024.12","7.50","0.25","0.25","0","0","942.00","2413.00","low_value_Customer","Business","Free Priority Boarding"
"38","F","false","false","canada","ottawa","YOW","2023-03-15","665505","211","8","199.88","1599","585 days 09:03:00","699","0.13","7.89","5","8","0.25","1.00","1526.76","6.75","0.50","0.63","1","0","2566.00","11241.92","low_value_Customer","Solo","10% Discount on next trip"
"45","F","true","false","usa","st. louis","STL","2023-03-15","665593","129","7","250.71","1755","592 days 06:20:00","699","0.14","6.96","4","8","1.50","1.25","1667.47","8.50","0.57","0.57","0","1","2416.50","15984.82","low_value_Customer","Local","Free Meal"
"36","M","false","true","usa","los angeles","LAX","2023-03-15","665676","118","8","111.13","889","580 days 05:15:00","699","0.13","7.92","1","2","1.00","1.00","1552.96","8.00","0.13","0.13","0","0","402.00","939.08","low_value_Customer","Business","Free Priority Boarding"
"47","F","true","false","usa","boston","BOS","2023-03-15","665746","90","7","247.86","1735","633 days 03:52:00","699","0.29","7.06","2","4","1.00","1.50","2576.16","129.50","0.29","0.14","1","0","570.00","6277.12","low_value_Customer","Local","Free Meal"
"49","F","true","true","canada","toronto","YZD","2023-03-16","665887","158","8","147.13","1177","577 days 03:24:00","698","0.00","8.07","5","5","0.33","1.67","1827.21","5.00","0.38","0.38","0","0","1648.00","10536.85","low_value_Customer","Family","Free Cancelation"
"32","F","false","true","usa","knoxville","TYS","2023-03-16","665892","177","8","164.63","1317","571 days 09:19:00","698","0.13","8.04","5","7","0.50","1.00","2091.75","8.00","0.50","0.63","1","2","3280.40","11910.21","low_value_Customer","Solo","10% Discount on next trip"
"71","F","true","false","canada","montreal","YHU","2023-03-16","665980","68","8","63.25","506","572 days 09:07:00","698","0.25","8.09","0","0","","","","","0.00","0.00","0","0","0.00","","No_trips_booked","Local","30% off first travel"
"32","F","false","false","canada","montreal","YHU","2023-03-16","666049","104","8","96.25","770","581 days 19:02:00","698","0.38","8.17","2","4","0.00","3.00","1166.71","7.00","0.25","0.25","0","0","2442.00","7422.80","low_value_Customer","Groups","Discount at special events"
"42","M","true","false","canada","toronto","YKZ","2023-03-16","666174","171","7","181.43","1270","575 days 04:55:00","698","0.57","7.93","2","4","0.50","1.00","2520.57","8.00","0.29","0.14","0","0","604.00","4412.04","low_value_Customer","Business","Free Priority Boarding"
"26","F","false","false","usa","st. louis","STL","2023-03-16","666292","82","7","86.86","608","644 days 03:15:00","698","0.14","8.12","1","2","1.00","2.00","2490.37","252.00","0.14","0.14","0","0","5668.00","7540.58","high_value_Customer","Couple","Free hotel night"
"46","F","true","false","usa","memphis","MEM","2023-03-16","666718","132","8","121.38","971","611 days 04:04:00","698","0.13","8.08","2","4","0.50","1.00","1755.02","5.00","0.25","0.13","0","1","209.00","2591.92","low_value_Customer","Business","Free Priority Boarding"
"44","F","false","false","usa","chicago","UGN","2023-03-16","666942","41","8","38.13","305","636 days 01:59:00","698","0.75","8.01","0","0","","","","","0.00","0.00","0","0","0.00","","No_trips_booked","Local","30% off first travel"
"70","F","true","false","usa","los angeles","LAX","2023-03-16","667299","110","9","90.44","814","586 days 02:20:00","698","0.44","8.07","0","0","","","","","0.00","0.00","0","0","0.00","","No_trips_booked","Local","30% off first travel"
"26","F","false","false","usa","portland","PDX","2023-03-16","667536","68","8","64.13","513","571 days 15:50:00","698","0.50","7.99","2","4","1.50","1.00","3603.83","8.00","0.25","0.25","0","0","255.00","5296.36","low_value_Customer","Business","Free Priority Boarding"
"21","M","false","false","usa","salt lake city","SLC","2023-03-16","667643","81","8","75.38","603","573 days 08:41:00","698","0.63","7.99","0","0","","","","","0.00","0.00","0","0","0.00","","No_trips_booked","Local","30% off first travel"
"38","F","false","false","usa","nashville","BNA","2023-03-16","667718","107","7","114.00","798","624 days 12:43:00","698","0.29","8.03","3","6","0.67","1.67","4255.63","88.00","0.43","0.29","1","0","522.00","22867.26","high_value_Customer","Local","Free Meal"
"48","F","false","false","canada","vancouver","YVR","2023-03-16","667916","137","9","113.56","1022","579 days 13:22:00","698","0.33","8.00","3","6","0.33","1.00","7477.08","90.67","0.33","0.22","0","0","657.00","12174.90","low_value_Customer","Solo","10% Discount on next trip"
"36","F","false","false","usa","new york","LGA","2023-03-16","667929","83","8","77.38","619","594 days 09:47:00","698","0.50","8.17","1","2","1.00","1.00","575.86","10.00","0.13","0.00","0","0","0.00","","low_value_Customer","Local","Free Meal"
"48","F","true","false","usa","san antonio","RND","2023-03-16","667981","123","8","114.13","913","574 days 22:04:00","698","0.25","7.99","3","6","0.00","1.00","1831.05","7.00","0.38","0.38","0","0","3540.00","9248.28","low_value_Customer","Solo","10% Discount on next trip"
"22","M","false","false","canada","montreal","YUL","2023-03-16","668083","63","8","58.88","471","607 days 07:30:00","698","0.50","7.96","2","2","0.00","1.00","1886.58","252.00","0.13","0.13","0","0","220.00","861.26","low_value_Customer","Solo","10% Discount on next trip"
"34","F","false","false","usa","san francisco","SFO","2023-03-16","668172","117","8","109.38","875","574 days 11:34:00","698","0.38","8.00","3","6","0.67","1.33","3877.19","6.33","0.38","0.25","1","0","1027.00","17691.52","high_value_Customer","Local","Free Meal"
"31","F","false","false","usa","new york","LGA","2023-03-17","668677","130","8","121.00","968","599 days 11:06:00","697","0.13","8.04","2","4","0.00","1.50","1231.01","8.50","0.25","0.25","0","0","870.00","2972.80","low_value_Customer","Local","Free Meal"
"38","F","true","true","usa","sacramento","SMF","2023-03-17","668776","98","8","90.50","724","590 days 04:00:00","697","0.50","8.15","3","4","0.50","1.00","1655.82","4.50","0.25","0.38","1","1","4535.00","6891.36","low_value_Customer","Solo","10% Discount on next trip"
"64","F","true","true","usa","detroit","YIP","2023-03-17","669140","63","9","52.56","473","596 days 03:24:00","697","0.56","7.92","2","2","2.00","1.00","1411.09","5.00","0.11","0.22","1","0","288.00","745.28","low_value_Customer","Solo","10% Discount on next trip"
"21","F","false","true","usa","new york","LGA","2023-03-17","669155","78","8","73.00","584","592 days 02:48:00","697","0.13","8.00","1","0","","","","","0.00","0.13","0","1","1550.40","","low_value_Customer","Local","Free Meal"
"33","F","false","false","canada","vancouver","YVR","2023-03-17","669329","95","8","88.63","709","589 days 08:50:00","697","0.13","8.06","2","2","0.00","3.00","1909.89","7.00","0.13","0.25","0","0","22356.00","24293.24","high_value_Customer","Groups","Free chacked bag"
"41","F","true","false","usa","bakersfield","BFL","2023-03-17","669348","122","8","115.13","921","571 days 05:20:00","697","0.25","7.92","2","4","0.50","1.00","3340.59","5.00","0.25","0.25","0","0","532.00","5185.84","low_value_Customer","Solo","10% Discount on next trip"
"45","F","false","false","usa","philadelphia","PHL","2023-03-17","669356","117","8","109.63","877","577 days 01:11:00","697","0.25","7.95","1","2","1.00","1.00","2044.16","13.00","0.13","0.13","0","0","705.00","1487.86","low_value_Customer","Solo","10% Discount on next trip"
"44","F","true","false","usa","tampa","TPA","2023-03-17","669449","179","6","221.67","1330","588 days 08:30:00","697","0.17","8.18","3","6","0.67","1.33","8205.90","70.00","0.50","0.50","0","2","2719.60","35958.16","high_value_Customer","Local","Free Meal"
"40","F","true","true","usa","louisville","LOU","2023-03-17","670471","87","8","80.88","647","571 days 05:50:00","697","0.25","8.06","2","4","0.50","1.00","1050.52","7.50","0.25","0.25","0","0","916.00","2464.24","low_value_Customer","Business","Free Priority Boarding"
"54","F","true","false","canada","victoria","YYJ","2023-03-17","670626","205","8","191.88","1535","579 days 18:14:00","697","0.00","7.97","4","6","0.67","1.00","2487.96","8.33","0.38","0.38","0","0","2220.00","11377.02","low_value_Customer","Solo","10% Discount on next trip"
"42","F","false","false","usa","st. louis","STL","2023-03-17","670971","90","8","84.25","674","588 days 03:40:00","697","0.50","7.91","1","2","0.00","1.00","1109.81","9.00","0.13","0.13","0","0","146.00","526.98","low_value_Customer","Business","Free Priority Boarding"
"49","F","true","true","usa","providence","PVD","2023-03-17","671066","179","8","165.75","1326","596 days 07:31:00","697","0.13","8.05","1","2","0.00","1.00","700.68","4.00","0.13","0.13","0","0","552.00","747.02","low_value_Customer","Solo","10% Discount on next trip"
"51","F","true","false","usa","milwaukee","MKE","2023-03-17","671151","154","7","165.14","1156","573 days 06:21:00","697","0.29","7.99","4","8","0.75","1.25","1603.56","73.00","0.57","0.43","1","0","1270.00","12339.12","low_value_Customer","Local","Free Meal"
"38","F","false","false","usa","austin","AUS","2023-03-17","671367","167","8","155.25","1242","571 days 05:40:00","697","0.00","8.09","7","10","0.80","1.00","1520.65","7.00","0.63","0.88","1","0","7798.00","20927.80","low_value_Customer","Solo","Free upgade to premium class ticket"
"43","F","true","false","usa","honolulu","HNL","2023-03-17","671368","81","8","76.13","609","589 days 08:08:00","697","0.38","7.93","1","2","1.00","1.00","5626.96","10.00","0.13","0.13","1","0","804.00","2678.76","low_value_Customer","Solo","10% Discount on next trip"
"52","F","false","false","canada","edmonton","YEG","2023-03-18","671975","114","8","106.00","848","588 days 05:42:00","696","0.25","8.05","3","6","0.00","1.00","2312.73","7.00","0.38","0.38","0","1","685.85","8646.47","low_value_Customer","Solo","10% Discount on next trip"
